RegionID,SizeRank,RegionName,RegionType,StateName,2017-11-04,2017-11-11,2017-11-18,2017-11-25,2017-12-02,2017-12-09,2017-12-16,2017-12-23,2017-12-30,2018-01-06,2018-01-13,2018-01-20,2018-01-27,2018-02-03,2018-02-10,2018-02-17,2018-02-24,2018-03-03,2018-03-10,2018-03-17,2018-03-24,2018-03-31,2018-04-07,2018-04-14,2018-04-21,2018-04-28,2018-05-05,2018-05-12,2018-05-19,2018-05-26,2018-06-02,2018-06-09,2018-06-16,2018-06-23,2018-06-30,2018-07-07,2018-07-14,2018-07-21,2018-07-28,2018-08-04,2018-08-11,2018-08-18,2018-08-25,2018-09-01,2018-09-08,2018-09-15,2018-09-22,2018-09-29,2018-10-06,2018-10-13,2018-10-20,2018-10-27,2018-11-03,2018-11-10,2018-11-17,2018-11-24,2018-12-01,2018-12-08,2018-12-15,2018-12-22,2018-12-29,2019-01-05,2019-01-12,2019-01-19,2019-01-26,2019-02-02,2019-02-09,2019-02-16,2019-02-23,2019-03-02,2019-03-09,2019-03-16,2019-03-23,2019-03-30,2019-04-06,2019-04-13,2019-04-20,2019-04-27,2019-05-04,2019-05-11,2019-05-18,2019-05-25,2019-06-01,2019-06-08,2019-06-15,2019-06-22,2019-06-29,2019-07-06,2019-07-13,2019-07-20,2019-07-27,2019-08-03,2019-08-10,2019-08-17,2019-08-24,2019-08-31,2019-09-07,2019-09-14,2019-09-21,2019-09-28,2019-10-05,2019-10-12,2019-10-19,2019-10-26,2019-11-02,2019-11-09,2019-11-16,2019-11-23,2019-11-30,2019-12-07,2019-12-14,2019-12-21,2019-12-28,2020-01-04,2020-01-11,2020-01-18,2020-01-25,2020-02-01,2020-02-08,2020-02-15,2020-02-22,2020-02-29,2020-03-07,2020-03-14,2020-03-21,2020-03-28,2020-04-04,2020-04-11,2020-04-18,2020-04-25,2020-05-02,2020-05-09,2020-05-16,2020-05-23,2020-05-30,2020-06-06,2020-06-13,2020-06-20,2020-06-27,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13,2021-11-20,2021-11-27,2021-12-04,2021-12-11,2021-12-18,2021-12-25,2022-01-01,2022-01-08,2022-01-15,2022-01-22,2022-01-29,2022-02-05,2022-02-12,2022-02-19,2022-02-26,2022-03-05,2022-03-12,2022-03-19,2022-03-26,2022-04-02,2022-04-09,2022-04-16,2022-04-23,2022-04-30,2022-05-07
394982,22,"Pittsburgh, PA",Msa,PA,188205.0,188205.0,188205.0,188205.0,188178.0,186860.0,185516.0,184171.0,182826.0,182799.0,182799.0,182799.0,182799.0,182799.0,182799.0,182799.0,182799.0,183902.0,185273.0,187963.0,190653.0,192240.0,193585.0,193612.0,194177.0,195279.0,196624.0,198749.0,200632.0,201439.0,201439.0,201197.0,200121.0,199556.0,199018.0,197109.0,195737.0,194688.0,194150.0,194150.0,194150.0,193854.0,193558.0,193558.0,193558.0,193558.0,193558.0,193316.0,193074.0,192267.0,190949.0,189873.0,188770.0,188232.0,188192.0,186847.0,185502.0,184184.0,182879.0,182852.0,182878.0,182852.0,182825.0,182825.0,182799.0,182799.0,182799.0,182826.0,183929.0,185300.0,187748.0,190411.0,193370.0,197109.0,200040.0,202730.0,204048.0,204317.0,205124.0,206361.0,207733.0,210181.0,211822.0,213032.0,214108.0,214350.0,214592.0,214834.0,215076.0,215076.0,215076.0,214969.0,214727.0,214485.0,214243.0,214108.0,214243.0,213705.0,212629.0,212091.0,210315.0,208406.0,207034.0,204882.0,202757.0,201950.0,200632.0,199556.0,199529.0,198346.0,197001.0,195656.0,194311.0,193639.0,194715.0,196033.0,197378.0,198722.0,199771.0,201116.0,203833.0,207330.0,210315.0,213005.0,214323.0,214834.0,215076.0,215076.0,215076.0,215076.0,215103.0,217793.0,220510.0,224545.0,229897.0,233959.0,239069.0,243104.0,247139.0,250609.0,253298.0,255746.0,256715.0,255908.0,253460.0,251039.0,249829.0,249856.0,251200.0,251200.0,250124.0,248779.0,247570.0,247679.0,246522.0,245366.0,244616.0,243351.0,243325.0,243299.0,241491.0,240173.0,238907.0,237641.0,237616.0,237641.0,237900.0,238244.0,238742.0,239300.0,239625.0,240864.0,240980.0,242255.0,243505.0,244755.0,247000.0,248225.0,249475.0,253475.0,256200.0,258700.0,261175.0,259925.0,260731.0,260731.0,258256.0,255756.0,252475.0,249975.0,249950.0,248700.0,246175.0,243450.0,239725.0,235975.0,233475.0,230975.0,229475.0,229225.0,228475.0,228413.0,228413.0,227413.0,226938.0,226000.0,225000.0,225000.0,224975.0,223700.0,221700.0,219825.0,218350.0,217125.0,216600.0,214700.0,212050.0,208300.0,204550.0,202075.0,202450.0,203675.0,203700.0,204925.0,203700.0,204950.0,207425.0,208700.0,209950.0,209975.0,210000.0,212475.0,214950.0,217450.0,221175.0,222425.0
394998,23,"Portland, OR",Msa,OR,461662.0,462270.0,462270.0,463000.0,464661.0,465854.0,466980.0,467442.0,467010.0,465818.0,465847.0,466090.0,467793.0,471200.0,473669.0,475859.0,478779.0,481212.0,483645.0,486102.0,486321.0,486564.0,486588.0,486588.0,486588.0,486588.0,486588.0,486588.0,486612.0,486613.0,486613.0,486588.0,486564.0,486540.0,486297.0,486078.0,484886.0,482233.0,478827.0,475421.0,472745.0,470555.0,469095.0,466662.0,464472.0,463231.0,462234.0,462209.0,460993.0,459776.0,458582.0,457366.0,457342.0,457342.0,457319.0,457319.0,457319.0,457319.0,457100.0,457100.0,457100.0,457112.0,458548.0,459764.0,461005.0,462234.0,462258.0,463377.0,465810.0,469216.0,472623.0,475177.0,476394.0,477854.0,479314.0,479314.0,479314.0,478097.0,477477.0,477465.0,477465.0,478061.0,478681.0,479910.0,481126.0,481747.0,480506.0,478073.0,475640.0,473207.0,470798.0,470774.0,469983.0,468754.0,468754.0,467562.0,467111.0,465907.0,464691.0,463475.0,462282.0,462282.0,462100.0,460883.0,459545.0,458304.0,457270.0,458462.0,459801.0,461041.0,462258.0,462282.0,462890.0,464083.0,465281.0,466497.0,468918.0,471132.0,473584.0,476504.0,478560.0,481212.0,483632.0,485555.0,485336.0,482684.0,477830.0,472963.0,470263.0,468049.0,468049.0,470263.0,472963.0,477611.0,482452.0,485104.0,486321.0,487048.0,489493.0,493143.0,496793.0,499958.0,501187.0,498778.0,497552.0,496335.0,494875.0,496092.0,497294.0,499484.0,501917.0,503116.0,502654.0,502654.0,503627.0,506077.0,508997.0,511649.0,513352.0,515785.0,519192.0,522866.0,526491.0,528681.0,528681.0,529638.0,528202.0,527094.0,527201.0,524892.0,526250.0,527500.0,528725.0,529950.0,532425.0,534924.0,538699.0,546224.0,552499.0,559975.0,567465.0,571465.0,575190.0,578965.0,583975.0,588725.0,593450.0,596950.0,597950.0,598950.0,598000.0,596413.0,596413.0,595413.0,594163.0,590750.0,585750.0,581975.0,579456.0,579456.0,579456.0,579456.0,579225.0,578225.0,577225.0,574750.0,572475.0,571225.0,571225.0,572475.0,572725.0,572725.0,571475.0,571475.0,572475.0,573725.0,575975.0,578225.0,581225.0,584200.0,588200.0,590950.0,592975.0,595000.0,594750.0,594750.0,595750.0,596750.0,598000.0,599225.0,599450.0,599675.0,599675.0,599675.0,599675.0,599700.0
394458,24,"Charlotte, NC",Msa,NC,328849.0,327434.0,325767.0,324340.0,322459.0,321270.0,320559.0,319727.0,320086.0,320800.0,321275.0,322107.0,322440.0,322892.0,323106.0,323320.0,324295.0,325508.0,327886.0,330276.0,331703.0,332892.0,334105.0,336471.0,338611.0,340679.0,341298.0,341084.0,341084.0,341371.0,341917.0,342131.0,342321.0,341132.0,338778.0,336423.0,334093.0,332904.0,332666.0,332547.0,331334.0,328980.0,326840.0,324580.0,323177.0,322583.0,321632.0,320443.0,318754.0,316947.0,315520.0,314331.0,313856.0,313856.0,313499.0,312310.0,311145.0,309979.0,309147.0,309147.0,308909.0,307720.0,307007.0,307007.0,307245.0,309266.0,311763.0,314141.0,316519.0,319016.0,320776.0,323154.0,326474.0,329066.0,331444.0,332633.0,332880.0,334093.0,335948.0,338088.0,340442.0,341631.0,342773.0,343011.0,343032.0,343008.0,340511.0,338133.0,336465.0,334111.0,333611.0,333552.0,332725.0,332488.0,331798.0,330668.0,329575.0,328621.0,327678.0,326465.0,325300.0,324348.0,324554.0,325396.0,325396.0,325161.0,324222.0,323749.0,324592.0,325543.0,326591.0,327197.0,327305.0,327543.0,326864.0,326626.0,326863.0,326863.0,328647.0,330312.0,332604.0,334906.0,337284.0,339662.0,340937.0,341013.0,338873.0,336471.0,333855.0,332642.0,332642.0,334509.0,337123.0,340711.0,345229.0,348119.0,351664.0,354033.0,355460.0,357838.0,359027.0,361417.0,363795.0,365007.0,365059.0,365059.0,363859.0,362670.0,363236.0,362047.0,363248.0,363841.0,363903.0,364793.0,364126.0,363713.0,363977.0,363268.0,362925.0,363782.0,363945.0,364554.0,364796.0,364282.0,363866.0,364457.0,365438.0,365952.0,366379.0,366118.0,367846.0,370168.0,373456.0,377573.0,379675.0,382938.0,385935.0,388694.0,392066.0,395079.0,397706.0,400073.0,402350.0,404848.0,406970.0,409620.0,412820.0,412823.0,412825.0,413200.0,412498.0,412245.0,411935.0,410935.0,409766.0,408994.0,408029.0,407526.0,404948.0,403473.0,402370.0,400122.0,401163.0,404063.0,408606.0,412604.0,415313.0,416857.0,416586.0,416589.0,416424.0,414774.0,412392.0,410392.0,407744.0,406925.0,408012.0,409760.0,412570.0,413345.0,413970.0,412953.0,410455.0,410180.0,407680.0,406200.0,408700.0,408955.0,411380.0,415130.0,416380.0,418244.0,420341.0,421566.0,422791.0,424448.0
395045,25,"Sacramento, CA",Msa,CA,459302.0,459302.0,459302.0,459315.0,459565.0,459315.0,459540.0,460677.0,461989.0,465888.0,467162.0,467287.0,467225.0,465850.0,468350.0,470849.0,474348.0,478321.0,480821.0,483540.0,485039.0,486064.0,488688.0,490967.0,492192.0,492442.0,492317.0,492292.0,493566.0,494816.0,494816.0,493466.0,491967.0,489468.0,486844.0,484469.0,481970.0,479471.0,478096.0,477847.0,477847.0,477847.0,475597.0,473323.0,470824.0,468300.0,465800.0,463301.0,460802.0,459552.0,459302.0,459078.0,458078.0,456409.0,455384.0,454122.0,454122.0,453317.0,452092.0,452330.0,453329.0,455804.0,458303.0,459552.0,461052.0,463326.0,467075.0,470849.0,474348.0,478346.0,482070.0,487069.0,492067.0,495566.0,497840.0,499065.0,499290.0,499540.0,499789.0,499814.0,499839.0,502339.0,507087.0,512835.0,518833.0,521333.0,522832.0,523304.0,523054.0,523029.0,521754.0,521757.0,522257.0,522257.0,521032.0,518558.0,514785.0,512061.0,510811.0,509511.0,508262.0,506012.0,503488.0,501039.0,499789.0,499787.0,499787.0,499762.0,499786.0,501788.0,504312.0,507307.0,511032.0,513731.0,515480.0,517484.0,518458.0,517759.0,519161.0,521432.0,523987.0,527236.0,529058.0,530466.0,531960.0,532210.0,531148.0,527491.0,522993.0,520244.0,518831.0,520070.0,522070.0,524319.0,526574.0,529084.0,531583.0,534557.0,537297.0,539774.0,542273.0,544548.0,547024.0,548299.0,549548.0,549796.0,550615.0,554364.0,559338.0,565588.0,569767.0,572129.0,571904.0,569530.0,570103.0,570240.0,571740.0,574114.0,574815.0,576057.0,578557.0,580947.0,581947.0,581954.0,584454.0,588061.0,593060.0,598052.0,597758.0,596685.0,595733.0,590537.0,587104.0,585725.0,581947.0,579697.0,577222.0,573597.0,574875.0,581125.0,588613.0,599355.0,607355.0,612477.0,617240.0,617370.0,616870.0,618995.0,618368.0,617618.0,620118.0,620370.0,622498.0,624998.0,624973.0,624973.0,623710.0,621213.0,617238.0,611235.0,608895.0,607132.0,607382.0,611704.0,615295.0,619507.0,622007.0,623185.0,623057.0,621857.0,621107.0,620104.0,620741.0,623989.0,627239.0,631995.0,635235.0,639238.0,643988.0,646725.0,649113.0,649363.0,650860.0,652120.0,653495.0,654745.0,655996.0,657249.0,657249.0,659747.0,660999.0,664496.0,669496.0,669498.0,670498.0,669725.0
395055,26,"San Antonio, TX",Msa,TX,276670.0,276670.0,276448.0,276054.0,276056.0,276078.0,276312.0,276665.0,277282.0,278391.0,278401.0,278048.0,277431.0,276299.0,276301.0,277310.0,277311.0,277829.0,279055.0,280291.0,282734.0,284938.0,287413.0,289516.0,290774.0,292401.0,293388.0,293752.0,294863.0,295351.0,295564.0,295564.0,295440.0,295317.0,295104.0,295104.0,294117.0,293130.0,291896.0,289651.0,288171.0,286443.0,284223.0,283014.0,282027.0,281286.0,280904.0,280262.0,279029.0,277795.0,276944.0,276349.0,276347.0,276347.0,276680.0,276930.0,277549.0,278758.0,279165.0,278918.0,278301.0,277091.0,276371.0,276371.0,276346.0,276322.0,276278.0,276253.0,276253.0,276524.0,277166.0,278218.0,279476.0,281571.0,283274.0,284689.0,285923.0,286789.0,287406.0,288417.0,289651.0,290145.0,290909.0,291156.0,291132.0,291107.0,290364.0,289599.0,288858.0,287625.0,286888.0,286172.0,284963.0,283754.0,282767.0,281780.0,281284.0,281284.0,281277.0,280759.0,279528.0,278294.0,277067.0,276327.0,276302.0,276278.0,276253.0,275995.0,275403.0,274909.0,274438.0,274203.0,274283.0,274554.0,274804.0,275050.0,274822.0,274600.0,274822.0,275093.0,275858.0,276327.0,277339.0,279087.0,281431.0,283873.0,285329.0,286024.0,285947.0,285725.0,285503.0,285503.0,285725.0,286959.0,288577.0,290452.0,292774.0,294230.0,295326.0,295943.0,296066.0,297201.0,297201.0,297432.0,297430.0,296295.0,296270.0,295915.0,295670.0,295078.0,294856.0,294734.0,294767.0,295836.0,296060.0,296034.0,295475.0,294225.0,292975.0,291725.0,290848.0,289848.0,289345.0,289095.0,288973.0,289123.0,289207.0,289207.0,289207.0,289307.0,289600.0,290975.0,292543.0,294043.0,296293.0,298061.0,299240.0,300265.0,301763.0,303120.0,305515.0,307990.0,307868.0,306783.0,306265.0,307290.0,309793.0,314128.0,318806.0,323608.0,328606.0,333356.0,337402.0,340475.0,344225.0,346975.0,348875.0,349946.0,349443.0,348568.0,348543.0,348473.0,348475.0,348100.0,346875.0,346498.0,346748.0,346995.0,347061.0,345064.0,342314.0,340622.0,339055.0,339055.0,339555.0,339996.0,340498.0,341428.0,343678.0,345930.0,348180.0,349750.0,350998.0,353498.0,357973.0,362973.0,366473.0,368970.0,370743.0,371740.0,372243.0,372744.0,371371.0,372624.0,374874.0,378125.0
394943,27,"Orlando, FL",Msa,FL,303035.0,303023.0,302998.0,301243.0,301243.0,301243.0,301243.0,301243.0,301168.0,301168.0,301168.0,301168.0,301243.0,301243.0,302398.0,304823.0,307359.0,310900.0,313537.0,315908.0,318394.0,320698.0,323185.0,324691.0,325947.0,326405.0,326430.0,326430.0,326455.0,326455.0,327083.0,327083.0,327083.0,327083.0,326455.0,326455.0,326455.0,325953.0,325760.0,325735.0,324479.0,323701.0,322387.0,320906.0,319650.0,318420.0,317390.0,315858.0,314603.0,313344.0,312088.0,311109.0,309853.0,308576.0,306090.0,303830.0,302574.0,301318.0,301293.0,301291.0,301266.0,301266.0,301266.0,301243.0,301243.0,301243.0,301266.0,301542.0,301817.0,303072.0,305083.0,307343.0,310809.0,313346.0,316109.0,318595.0,320356.0,322842.0,324349.0,325629.0,326430.0,326455.0,326455.0,326681.0,326681.0,326681.0,326681.0,326455.0,326455.0,326455.0,326455.0,326455.0,326455.0,326455.0,326455.0,326455.0,326928.0,327430.0,328158.0,328158.0,327686.0,327184.0,326455.0,326455.0,326455.0,326455.0,326455.0,326430.0,326430.0,326430.0,326428.0,326428.0,326425.0,326260.0,326237.0,326237.0,325737.0,325903.0,325928.0,326958.0,328690.0,330195.0,332681.0,334938.0,336219.0,335719.0,333208.0,,,,317516.0,316612.0,317842.0,319123.0,321005.0,323265.0,324546.0,325801.0,327660.0,328941.0,330197.0,331453.0,331478.0,331478.0,331602.0,331777.0,331777.0,331752.0,331628.0,331954.0,331954.0,331979.0,332031.0,331582.0,331164.0,331217.0,331217.0,330248.0,330494.0,329773.0,328560.0,328315.0,327327.0,327800.0,327800.0,327775.0,327750.0,326801.0,326840.0,327108.0,327672.0,327944.0,328572.0,329120.0,329623.0,331560.0,333935.0,336433.0,339430.0,341323.0,343298.0,345775.0,347528.0,350425.0,351448.0,352285.0,354283.0,355558.0,359535.0,364948.0,369200.0,372950.0,374975.0,376693.0,377943.0,379193.0,381190.0,381998.0,384248.0,385498.0,386500.0,387725.0,387950.0,389700.0,391698.0,393723.0,396223.0,398198.0,399425.0,399800.0,399575.0,399350.0,399125.0,399000.0,399225.0,399450.0,399700.0,400948.0,402470.0,404743.0,408493.0,411470.0,413803.0,416556.0,419056.0,422556.0,426225.0,430475.0,436475.0,441250.0,446225.0,449350.0,451848.0,455848.0,459623.0,464748.0
394466,28,"Cincinnati, OH",Msa,OH,226850.0,225625.0,224975.0,223725.0,222450.0,221175.0,218811.0,217561.0,216311.0,215061.0,214925.0,214900.0,215900.0,218400.0,221650.0,225400.0,228900.0,231995.0,235019.0,239769.0,244036.0,248466.0,253442.0,256192.0,259950.0,263675.0,267425.0,269950.0,271175.0,271175.0,269925.0,269538.0,269313.0,268813.0,267588.0,266700.0,264450.0,262475.0,261200.0,258200.0,255675.0,253150.0,250550.0,249700.0,249225.0,249000.0,247875.0,246725.0,244725.0,242475.0,241225.0,240000.0,239975.0,239950.0,239700.0,238450.0,237225.0,234750.0,232500.0,231125.0,229250.0,228475.0,228225.0,228325.0,230175.0,233425.0,237900.0,242900.0,247925.0,252925.0,257450.0,262450.0,267425.0,271200.0,273675.0,274950.0,275975.0,278450.0,281975.0,285475.0,288200.0,289450.0,289450.0,288950.0,288200.0,287675.0,287900.0,288625.0,289285.0,288935.0,287210.0,284710.0,282300.0,280450.0,279450.0,278700.0,277450.0,276450.0,275425.0,273675.0,272425.0,270925.0,268450.0,267225.0,265975.0,264450.0,263200.0,261925.0,260675.0,259925.0,259425.0,258575.0,258475.0,257975.0,258450.0,260200.0,262600.0,265600.0,269600.0,274450.0,279650.0,285175.0,290950.0,295200.0,297725.0,299700.0,299925.0,299925.0,299900.0,301175.0,304925.0,309200.0,314850.0,320600.0,324375.0,328850.0,333200.0,335397.0,337872.0,339019.0,337794.0,336767.0,336542.0,336645.0,336620.0,335450.0,332825.0,329100.0,326000.0,323500.0,321125.0,319641.0,318991.0,318716.0,317590.0,315571.0,312718.0,309468.0,306468.0,304945.0,303799.0,303918.0,305544.0,306819.0,309569.0,311723.0,312198.0,313423.0,314673.0,316023.0,318523.0,321023.0,324339.0,329716.0,335364.0,339114.0,340070.0,342595.0,345472.0,349572.0,355075.0,357323.0,359241.0,361903.0,364128.0,368606.0,371913.0,373775.0,373150.0,368799.0,362810.0,356710.0,352860.0,349711.0,346725.0,343975.0,341225.0,338350.0,336598.0,334348.0,330848.0,328473.0,327600.0,327750.0,328998.0,329998.0,330098.0,329848.0,329600.0,328375.0,327846.0,327759.0,327984.0,328343.0,328343.0,328530.0,329805.0,332671.0,335846.0,339071.0,342546.0,345571.0,349175.0,353198.0,354723.0,355198.0,354037.0,353039.0,354289.0,356314.0,360325.0,362825.0,364573.0,364570.0,362720.0,362695.0
394475,29,"Cleveland, OH",Msa,OH,173578.0,173551.0,173525.0,173262.0,172762.0,171447.0,170131.0,168842.0,167790.0,167553.0,167448.0,167685.0,167921.0,168158.0,168290.0,169605.0,170920.0,172262.0,174630.0,175945.0,177261.0,179602.0,181180.0,183048.0,185679.0,187257.0,188547.0,189309.0,189309.0,190125.0,191440.0,192782.0,194255.0,195018.0,195571.0,195768.0,195636.0,195400.0,194874.0,193361.0,192045.0,190730.0,189388.0,189362.0,189336.0,189280.0,189280.0,189280.0,189175.0,189099.0,189099.0,189086.0,188954.0,188533.0,187244.0,185968.0,184890.0,184101.0,184074.0,183785.0,183259.0,182996.0,182233.0,182391.0,182917.0,183206.0,185048.0,186231.0,187547.0,188836.0,189099.0,190651.0,191993.0,194387.0,196991.0,198333.0,199648.0,200701.0,202042.0,204121.0,206488.0,208304.0,209593.0,210119.0,210356.0,210356.0,210356.0,210356.0,210356.0,210250.0,209882.0,208567.0,206357.0,203831.0,201569.0,200253.0,199833.0,199833.0,199833.0,199833.0,199833.0,199596.0,198567.0,197252.0,195700.0,193306.0,191703.0,190388.0,189073.0,189073.0,189073.0,189073.0,189073.0,189073.0,189073.0,188836.0,189073.0,189073.0,189073.0,189333.0,190649.0,192227.0,194858.0,198807.0,202516.0,205673.0,207935.0,208988.0,208988.0,209277.0,209645.0,209906.0,212773.0,216693.0,220639.0,224562.0,226926.0,228505.0,229820.0,232213.0,233821.0,235162.0,236504.0,236637.0,235321.0,233980.0,231349.0,228718.0,226088.0,222168.0,218221.0,214380.0,211750.0,210408.0,210382.0,210277.0,210014.0,208724.0,207146.0,204647.0,202253.0,200806.0,198991.0,198728.0,198728.0,198833.0,199596.0,199833.0,199874.0,199966.0,202508.0,206172.0,208672.0,213347.0,217073.0,220925.0,226923.0,230923.0,234448.0,238198.0,240950.0,243473.0,244948.0,244973.0,245298.0,244675.0,242200.0,238450.0,234350.0,231200.0,229700.0,228450.0,227225.0,226000.0,225000.0,223725.0,221225.0,217450.0,213675.0,208700.0,206450.0,205200.0,202700.0,202675.0,200925.0,197200.0,194725.0,193250.0,192250.0,193475.0,195475.0,195700.0,195675.0,195700.0,193675.0,192425.0,191175.0,189900.0,188800.0,187575.0,185100.0,182600.0,179975.0,177450.0,176175.0,174925.0,174675.0,175925.0,177200.0,178975.0,179225.0,179225.0,180450.0,179950.0,183450.0,187225.0
394735,30,"Kansas City, MO",Msa,MO,264601.0,266154.0,266970.0,266674.0,267280.0,266748.0,265958.0,265201.0,263898.0,264430.0,266799.0,269430.0,273391.0,276048.0,278285.0,280779.0,282081.0,284713.0,287976.0,290746.0,292206.0,292206.0,291167.0,289851.0,289719.0,289719.0,289469.0,290390.0,291180.0,291969.0,293022.0,292956.0,292167.0,291377.0,290325.0,289469.0,289443.0,289234.0,288600.0,287021.0,285705.0,284572.0,283864.0,284114.0,284127.0,284154.0,284956.0,,,,,312188.0,311148.0,308793.0,307451.0,306495.0,305180.0,305969.0,306127.0,307469.0,308798.0,310627.0,313114.0,315599.0,319325.0,321983.0,325944.0,330024.0,334179.0,338890.0,342834.0,347321.0,350203.0,352584.0,353876.0,353350.0,354403.0,355179.0,356495.0,357784.0,357784.0,357784.0,357797.0,357560.0,356185.0,353554.0,349883.0,346199.0,343653.0,341021.0,338878.0,335694.0,331747.0,329115.0,326390.0,324969.0,324837.0,324574.0,324442.0,325074.0,324942.0,325206.0,325442.0,322837.0,320469.0,317864.0,315785.0,315785.0,317074.0,318177.0,318164.0,318164.0,318190.0,319693.0,323653.0,328653.0,332574.0,336416.0,339050.0,341419.0,345366.0,349182.0,353126.0,358348.0,362295.0,365163.0,367532.0,367573.0,367205.0,367205.0,367455.0,369297.0,372310.0,376271.0,380757.0,384678.0,387297.0,388363.0,389139.0,389165.0,388534.0,387481.0,384849.0,382205.0,380205.0,376521.0,373902.0,371258.0,368389.0,367994.0,366652.0,365337.0,364652.0,363468.0,362692.0,361376.0,359534.0,358205.0,357429.0,357453.0,358110.0,358110.0,358374.0,358245.0,357745.0,358495.0,358905.0,359010.0,359149.0,358715.0,360082.0,363136.0,367275.0,372375.0,376125.0,378625.0,382000.0,384613.0,387100.0,389975.0,391150.0,391267.0,391267.0,391367.0,391817.0,394188.0,396450.0,397225.0,394725.0,390875.0,387375.0,383500.0,382249.0,378623.0,372373.0,367248.0,360999.0,357250.0,354750.0,352500.0,351250.0,351238.0,352475.0,353725.0,354975.0,356213.0,357450.0,358688.0,359938.0,361200.0,362448.0,363710.0,367435.0,371172.0,376200.0,382050.0,387050.0,392050.0,397300.0,401700.0,406713.0,411475.0,416188.0,421313.0,423825.0,425463.0,426738.0,426675.0,427913.0,427788.0,426550.0,424485.0,421935.0,421935.0,421923.0,425413.0
394775,31,"Las Vegas, NV",Msa,NV,288738.0,289000.0,289250.0,289225.0,289450.0,289700.0,289950.0,290475.0,290500.0,291250.0,291750.0,291250.0,291750.0,292125.0,292125.0,292984.0,293709.0,293834.0,295059.0,296450.0,297475.0,298700.0,299450.0,305950.0,317450.0,329475.0,341750.0,346750.0,347750.0,348225.0,348475.0,349725.0,349975.0,350000.0,350000.0,350000.0,348625.0,348600.0,348350.0,348100.0,348975.0,347000.0,344750.0,342475.0,339225.0,337225.0,334700.0,332100.0,330100.0,327850.0,326613.0,325463.0,323713.0,322438.0,321175.0,319925.0,319900.0,319900.0,319925.0,319925.0,319700.0,319450.0,318200.0,316975.0,315473.0,313248.0,311997.0,310747.0,309987.0,309987.0,310610.0,311110.0,311623.0,312623.0,313250.0,314000.0,315125.0,316375.0,317622.0,318872.0,320247.0,321497.0,322000.0,323000.0,323750.0,324000.0,324750.0,325000.0,325000.0,325000.0,325000.0,325000.0,324975.0,324950.0,323925.0,322675.0,321450.0,320225.0,319975.0,319950.0,319925.0,319900.0,319924.0,319924.0,319949.0,319974.0,319975.0,320000.0,320000.0,320000.0,320000.0,320000.0,320000.0,320950.0,321949.0,322449.0,323671.0,323971.0,324981.0,326981.0,329484.0,333209.0,338450.0,343450.0,346975.0,346975.0,,338142.0,333142.0,329917.0,327750.0,326500.0,325500.0,325000.0,326000.0,327250.0,328500.0,330968.0,333468.0,335968.0,339218.0,341250.0,342725.0,343950.0,344450.0,344950.0,345223.0,345248.0,345745.0,345745.0,345473.0,345473.0,345975.0,347200.0,348419.0,349544.0,349494.0,349269.0,349047.0,348422.0,348220.0,347967.0,347243.0,346743.0,345995.0,345248.0,344975.0,344975.0,345950.0,347075.0,347725.0,347725.0,347475.0,347575.0,348938.0,,,,,383736.0,389486.0,393235.0,399098.0,406586.0,412086.0,417088.0,419975.0,421250.0,422748.0,426498.0,431310.0,434810.0,437063.0,435813.0,433475.0,431963.0,433213.0,436963.0,441738.0,445975.0,448475.0,449725.0,451225.0,453750.0,457500.0,460750.0,463250.0,465500.0,467000.0,470000.0,472500.0,474000.0,476000.0,477250.0,479750.0,482250.0,485000.0,489750.0,493475.0,497200.0,499700.0,499950.0,502225.0,505975.0,509725.0,512225.0,513699.0,514724.0,517224.0,520974.0,524750.0,527250.0,527250.0,527250.0,526737.0,525737.0
